s.no,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
6082,111.6528295,14761593,88972,8479365,184600,338113,179390,93811180,2478536,45,35,72,73,0.18191,9.446,0.083499,5745,42.72,55.72,11.175,2.87,1.747,1.536,285193722,31.32,2.3111,0.14965,39.144,35.78,30.19,114.16,37.29,44.13,78.88,7387593,833342,0.1081,35.31
6083,253.2628781,14539691,54748,1749618,76418,107263,82358,761388002,342525,12,18,65,60,0.12151,8.785,0.091116,3809,43.67,43.86,15.567,5.83,2.489,1.424,355481500,21.12,2.3384,0.28321,40.244,61.91,39.97,117.59,35.84,47.41,76.47,7470048,503327,0.2955,31.41
6084,60.9002669,11778280,28237,4920795,84503,251490,4657,279709179,2553815,43,16,95,57,0.88369,8.234,0.034279,4101,43.02,58.4,12.359,4.5,2.527,1.528,829169423,21.68,2.8955,0.33491,43.933,55.67,14.06,92.56,41.13,49.3,78.89,2659025,509089,0.0753,34.45
6085,37.81515477,4489430,105680,6764038,90669,212844,102983,602651897,1409484,31,16,67,73,0.7531,8.204,0.075354,9276,43.48,49.7,10.749,5.87,1.732,1.682,594931972,21.73,2.477,0.07797,38.54,31.73,19.33,99.19,41.94,47.85,69.39,3124248,440735,0.2765,45.34
6086,1437.549901,25312904,99619,11810602,341961,321601,171885,246046338,2248143,27,20,58,78,0.62694,7.72,0.127451,4555,42.75,48.06,2.903,2.15,2.083,1.657,456345030,44.87,2.8978,0.37567,35.867,30.56,40.63,120.23,33.26,43.34,76.28,4591879,848644,0.0971,38.32
6087,59.74686321,22910440,80763,1258181,130166,216334,116559,319749325,444554,17,1,72,66,0.56508,8.881,0.016733,7423,43.09,43.98,4.926,2.29,3.299,1.444,828256165,19.06,2.4753,0.08135,40.109,46.12,19.77,109.29,39.31,47.44,65.53,7608423,263747,0.3379,32.35
6088,646.7526953,34273988,67731,8904231,105818,337428,125238,433775301,1093443,26,34,77,54,0.71854,8.426,0.040284,6996,43.48,42.7,4.348,4.02,1.507,1.623,603310523,45.56,2.6915,0.07929,41.128,43.62,21.79,98.02,41.89,47.78,73.4,7265147,689634,0.3282,34.26
6089,29.9007579,11434691,47090,4398285,22906,154973,49089,223478002,2879060,33,5,69,38,0.33783,9.411,0.067638,5522,43.68,55.05,3.638,3.32,2.37,1.663,854596036,23.26,2.4338,0.12817,43.779,50.01,45.26,93.08,42.93,49.28,74,8619614,243156,0.0852,39.85
6090,112.1748619,9202827,110344,13060346,142202,279746,16512,603837546,3303814,7,49,24,48,0.37996,7.341,0.128918,6076,43.95,59.09,4.618,3.55,2.969,1.474,562735481,29.08,2.8347,0.0878,44.348,26.37,43.65,117.37,34.38,47.15,74.5,6015508,361586,0.2606,41.49
6091,186.8472997,25424954,43216,5938631,78565,133395,65223,120370402,444919,27,50,82,36,0.39411,7.52,0.100441,6576,42.86,50.42,1.211,4.41,3.207,1.592,295279168,32.3,2.8207,0.08466,44.265,42.67,28.59,115.55,35.59,45.49,74.52,8438510,386422,0.1345,45.68
6092,87.93055074,11851377,25319,916763,105763,96305,159179,615140989,1791288,5,31,84,56,0.18021,7.877,0.094472,2479,43.02,56.63,4.635,2.62,2.576,1.494,578385241,42.7,2.4489,0.40133,43.615,65.09,39.69,115.24,45.13,48.54,69.32,8270437,394289,0.0666,34.77
6093,113.6093932,13236706,98190,42726,309793,116776,120290,82372045,1140158,22,46,37,52,0.55742,9.508,0.064842,6440,42.67,54.81,13.584,5.19,2.21,1.541,550274285,34.41,2.4447,0.36944,39.156,60.22,20.66,111.54,36.78,48.01,71.28,3119587,705621,0.0584,34.48
6094,4851.270529,36037370,84078,4353080,339419,331426,652,432626516,3505564,1,21,53,57,0.75926,7.468,0.12497,7010,43.84,50.85,4.422,4.99,2.079,1.617,266799649,30.07,2.6651,0.2307,43.616,28.76,18.1,99.49,40.76,48.37,70.79,7380013,626777,0.2659,40.89
6095,1893.80711,30180877,5910,6436813,307360,239240,177784,629226208,3540570,38,12,16,64,0.95173,9.33,0.079835,2337,43.37,46.17,6.099,4.3,1.977,1.447,695056966,29.14,2.449,0.22179,36.533,76.15,31.34,107.78,34.14,47.21,63.23,10864446,480345,0.1427,32.04
6096,306.3846231,9591015,60230,2898849,392969,324503,121755,465030556,2906759,35,40,96,54,0.60369,9.343,0.099641,3884,43.76,57.22,9.054,2.31,2.285,1.45,793815756,19.78,2.4374,0.20616,40.156,40.08,29.29,94.63,44.62,45.44,76.51,5079474,465052,0.2181,44.28
6097,85.10624764,3834944,116856,10018306,72961,83350,138347,559685140,1512386,37,46,52,47,0.91316,7.494,0.065523,9840,43.85,52.16,1.388,2.25,3.675,1.616,593704620,20.85,2.5163,0.24763,44.823,54.57,12.9,115.98,40.75,43.56,79.33,1279880,601531,0.3891,46.97
6098,312.2452304,33697907,9985,2095479,204930,288542,126853,449459686,1551179,45,19,84,56,0.97201,9.177,0.088001,9189,43.58,43.23,9.269,5.51,2.378,1.636,466344808,22.73,2.83,0.14497,42.564,50.66,38.57,108.25,35.44,43.92,71.08,3360791,371183,0.1198,43.39
6099,49.576106,5335721,39713,7659644,239665,251064,51027,102477354,1651857,5,46,52,35,0.86292,7.393,0.045388,4245,43.51,50.68,4.33,3.91,2.648,1.498,474769858,30.7,2.3575,0.0533,39.66,62.5,27.63,92.01,42.5,43.13,74.46,3419728,808143,0.3221,31.9
6100,1208.262044,29601327,17395,13011311,167383,172748,121127,285509552,2029464,15,5,70,46,0.66653,9.133,0.099705,8374,43.04,46.14,1.6,3.09,1.972,1.598,786730064,44.18,2.2355,0.40037,38.289,38.4,41.82,92.39,40.67,45.07,71.34,6058401,369391,0.1371,46.19
6101,1498.374091,17697511,101065,141363,300469,267899,47113,101642186,1516799,4,13,16,72,0.73404,7.979,0.119747,4709,43.29,49.09,0.984,5.32,1.666,1.581,501852109,45.2,2.6177,0.13629,41.218,59.46,27.57,110.77,32.33,43.95,76.45,9992355,677472,0.2088,41.49
6102,211.9297292,12111614,61196,2511041,205127,65955,55444,609888742,1555031,16,22,15,51,0.24184,9.091,0.061458,8809,43.54,51.92,12.869,1.94,1.668,1.521,599687188,32.77,2.4292,0.23119,37.846,42.48,31.23,120.31,45.37,45.6,63.96,11569282,351985,0.2501,45.11
6103,111.1788333,17658100,55914,11361457,399370,286402,113178,104492170,2324482,33,23,11,74,0.63547,9.014,0.01139,3202,42.9,52.5,1.861,3.35,4.276,1.506,774565570,44.88,2.8947,0.22163,38.322,59.8,16.06,94.48,41.53,48.51,77.88,4298891,750520,0.2433,48.39
6104,820.2612914,32597704,64332,3345495,342568,220213,19324,263910942,1366486,41,17,88,37,0.87627,9.361,0.068403,9472,42.99,49.06,6.26,3.05,1.863,1.476,783972119,33.57,2.6417,0.14959,43.393,55.19,38,111.33,39.24,48.11,70.72,3284221,467073,0.3659,37.64
6105,577.7641629,7843040,8176,9418928,327278,146996,7947,820774241,2657065,15,28,14,78,0.56048,8.376,0.078518,7274,43.3,57.6,3.945,3.01,1.027,1.505,525125217,35.25,2.8655,0.39894,43.328,69.06,39.27,113.51,33.01,45.82,66.76,11868078,303475,0.233,40.54
6106,705.3940281,19524057,88842,3498349,25400,231856,11432,323168191,1631450,44,33,64,65,0.51538,7.368,0.099143,670,42.93,49.19,14.018,4.32,1.123,1.513,520677152,37.03,2.853,0.43231,37.647,62.83,25.25,109.28,34.88,45.53,69.51,3529140,673627,0.1376,41.5
6107,930.9294368,18318865,72601,7767049,19611,149647,177040,734098151,1000065,27,4,97,50,0.44886,8.448,0.116538,9284,42.47,58.72,8.801,2.24,0.445,1.517,344703869,20.36,2.3912,0.18382,42.583,53.09,29.1,113.05,37.79,47.57,76.77,11087371,280065,0.3404,36.32
6108,394.8411153,15251902,14708,8966158,290836,156110,122782,605926977,2861795,27,35,38,49,0.97077,7.512,0.087287,915,42.55,48.59,9.3,2.86,0.881,1.557,824088957,22.88,2.3057,0.11636,43.013,61.29,45.31,118.27,45.23,44.07,73.59,9281459,314144,0.1801,44.93
6109,152.8862959,20626175,19452,1827289,101119,310661,138670,555911847,3183649,26,5,56,61,0.33444,7.884,0.106558,3811,42.83,46.38,9.973,3.15,1.123,1.51,539066329,20.94,2.7689,0.1903,41.502,29.19,40.67,117.12,42.39,43.03,63.32,2841158,279470,0.2753,46.97
6110,93.77581675,27804163,51146,7314718,110665,221757,16223,455171040,3016643,25,6,39,45,0.07397,9.243,0.047676,1643,43.11,54.44,11.369,5.46,4.05,1.521,312474379,27.58,2.261,0.12904,36.852,49.33,30.68,115.5,38.32,46.89,64.63,5994516,797913,0.3099,42.32
6111,291.3361389,35203467,106967,10660067,294609,313586,180545,638666745,2973928,7,21,38,55,0.28813,9.313,0.031715,636,43.89,48.38,7.169,3.77,0.986,1.435,867436540,39.05,2.5004,0.17004,44.063,68.31,45.13,113.73,43.52,46.8,79.01,11677944,473109,0.1928,40.44
6112,85.81756175,22833622,121760,210735,52434,303319,183058,832659917,2846879,13,14,54,50,0.60147,9.624,0.036941,7510,43.29,56.25,8.362,2.69,3.869,1.643,677728326,24.33,2.2929,0.04118,38.895,46.39,36.39,108.84,36.05,44.32,69.96,6430816,727498,0.1756,35.11
6113,858.6526802,6517350,49351,6028597,51897,97627,41557,751455361,2855327,19,4,32,48,0.65267,7.776,0.070898,4908,43.55,50.18,4.9,3.79,3.194,1.519,431829496,22.48,2.5715,0.45127,44.174,46.75,20.14,117.28,42.37,48.86,72.92,7177597,692149,0.254,36.72
6114,193.677904,4581002,7564,9384670,58495,336318,59324,408628982,3274122,9,4,68,55,0.88565,8.153,0.097614,9386,43.76,57.15,1.189,3.64,1.299,1.427,318902051,37.33,2.309,0.22791,38.306,58.28,30.28,113.28,34.74,46.85,76.84,7133117,258434,0.2328,37.44
6115,318.5368444,14036721,24194,5385513,253050,278593,123288,815003724,2677418,5,15,55,78,0.7627,7.808,0.084556,7315,43.92,50.39,10.479,5.25,1.895,1.5,563375148,39.98,2.8416,0.13183,42.076,34.64,37.31,109.26,36.24,46.51,66.04,4735863,484830,0.2325,48.26
6116,1816.938428,27854931,25876,6582977,421207,216028,35457,582684587,2694405,40,50,40,39,0.85712,9.298,0.127535,7171,43.04,57.22,6.177,2.33,1.905,1.431,483273795,23.61,2.5946,0.13337,41.578,32.86,31.03,115.9,43.62,45.35,77.15,10553656,259133,0.3272,40.48
6117,513.9613983,7727700,24211,6857489,143621,211408,6571,311815738,1652212,41,6,44,43,0.37562,7.391,0.066331,2741,42.96,59.44,9.072,4.57,2.564,1.612,330748196,35.35,2.2453,0.27451,40.727,45.72,23.06,113.31,33.75,48.41,73.68,9775985,786021,0.2531,43.45
6118,121.032266,24901730,83785,5410482,419593,74553,130281,499323997,884248,14,14,100,58,0.44584,7.377,0.03801,1046,43.48,52.38,6.333,3.61,2.982,1.467,355214977,41.02,2.2879,0.29695,36.963,72.14,21.58,102.48,38.74,48.44,71.65,3781393,633018,0.0807,47.77
6119,628.6718693,36203413,86556,7609496,116996,269828,9747,285944521,688400,7,20,50,43,0.80382,9.522,0.058326,5373,42.99,58.28,5.717,4.77,3.631,1.584,460535239,35.98,2.2616,0.44032,37.701,29.24,23.08,110.28,34.75,47.45,66.17,6987622,287304,0.0838,31.9
6120,1148.00558,33749436,62730,9211954,343930,60206,169759,56425123,870139,36,46,93,33,0.32153,8.298,0.074793,8983,42.53,51.52,13.599,4.14,3.096,1.541,713723732,37.95,2.3488,0.35832,39.012,66.79,30.8,95.75,36.73,46.74,74.43,6191743,424323,0.3005,34.79
6121,90.80020767,10674250,67922,5663579,197218,95813,177794,454634656,2805438,18,15,58,50,0.17158,7.498,0.056967,8652,42.41,45.82,2.55,2.73,2.616,1.615,691330132,24.35,2.2346,0.41412,38.55,45.5,42.88,106,41.79,47.59,71.76,10338868,374680,0.1085,40.29
6122,392.3092312,36325044,105780,4571392,150886,303542,71202,462763574,2671672,41,28,32,55,0.49301,8.739,0.035831,8375,43.27,42.45,11.728,1.92,0.204,1.497,570097013,18.47,2.2285,0.21198,42.646,78.28,37.7,106.08,42.8,46.76,62.16,3965417,459310,0.3167,35.59
6123,3.789325871,2802651,93406,4238048,190224,176984,94044,310935654,3705540,19,39,60,61,0.05784,7.869,0.104297,10211,42.89,55.38,7.116,2.72,2.396,1.554,884603739,41.53,2.6554,0.18562,37.696,36.62,38.16,116.5,41.14,46.85,64.78,4100863,231294,0.2546,48.79
6124,1490.158222,25735096,94867,7721377,203580,164002,123132,379888697,2979609,28,3,43,40,0.545,8.528,0.118485,8649,43.76,42.4,0.477,4.66,4.155,1.67,826006060,31.02,2.4021,0.18555,44.13,31.36,25.09,104.64,35.08,46.43,74.77,4320040,786404,0.2845,43.31
6125,428.7776131,7678004,52717,2211619,4448,168035,59402,588037116,1173470,16,28,86,67,0.76125,8.132,0.07653,5845,43.67,50.35,12.652,4.37,2.015,1.462,614730382,30.48,2.3315,0.28058,35.862,76.12,17.47,107.13,39.96,48.93,78.8,8823987,241003,0.3213,39.91
6126,262.6649464,15143941,13076,1210492,267269,137488,114769,148973480,3250242,24,36,97,44,0.65069,9.256,0.051005,7313,43.02,47,8.68,3.06,2.155,1.475,816307570,39.87,2.6576,0.19348,37.267,52.75,17.07,115.23,44.71,45.91,73.81,4772079,319425,0.3544,31.94
6127,94.06394157,36589391,40241,7289901,230118,341038,16905,146406435,2033492,28,17,23,56,0.78843,8.754,0.049989,6068,42.92,43.89,8.829,4.32,2.641,1.538,592348008,43.72,2.329,0.08391,35.922,25.16,31.27,102.39,41.45,47.02,77.52,4815269,305747,0.1056,34.29
6128,57.21333109,23916030,37703,4534896,112873,245930,185810,120674860,2339798,32,34,40,32,0.98692,9.481,0.044591,5568,43.35,44.34,3.236,5.2,3.56,1.565,843908458,20.3,2.6564,0.31599,41.427,61.76,42.25,117.57,40.79,46.65,71.35,1289919,425408,0.0627,48.21
6129,382.0927446,36315226,110175,1359329,17274,260246,38424,246166116,2715193,15,33,23,52,0.86138,7.98,0.075327,4229,42.51,47.92,12.293,4.74,3.039,1.531,700911425,44.72,2.6905,0.06683,37.518,36.74,34.36,100.44,38.43,47.35,77.87,2793463,520900,0.3335,48.22
6130,1502.037802,30757326,96467,10968724,390165,204855,12228,799164895,848701,9,14,44,51,0.72343,8.829,0.045235,4817,42.53,52.37,9.437,3.36,0.51,1.453,743860799,39.7,2.2271,0.11715,44.927,24.11,18.14,104.42,35.14,43.32,71.5,9458662,752168,0.3581,40.32
6131,42.61834404,15267328,39392,11423402,193525,220883,65643,800595242,2179667,9,50,40,72,0.03299,7.37,0.100459,6497,43.37,42.43,1.438,4.92,2.908,1.678,323476472,37.86,2.6281,0.19714,38.493,60,24.93,108.3,34.54,46.01,71.94,5824718,549660,0.2669,48.26
6132,812.8755761,24266911,103379,1062065,376629,134198,81120,351471156,1998865,23,2,54,51,0.29152,9.665,0.107191,2805,43.12,47.54,16.407,3.77,1.724,1.457,841226181,37.79,2.3928,0.25344,44.083,46.82,36.22,106.43,43.96,48.83,75.23,5218008,422184,0.384,35.03
6133,147.3504557,17143703,11348,9854752,226277,190135,102027,468244492,352703,48,1,75,78,0.18122,7.51,0.083894,3833,42.92,44.14,2.832,2.36,1.849,1.465,638459006,44.67,2.5177,0.31762,44.278,42.14,29.08,110.24,36.97,44.53,78.74,5105680,481515,0.1448,36.22
6134,14.11621494,3280308,14044,6873718,48131,64968,51295,720091689,3673127,8,20,82,37,0.56455,7.541,0.073651,8457,42.51,53.97,2.442,3.89,0.963,1.545,761351289,22.82,2.8918,0.44217,35.819,39.84,18.75,100.48,45.3,47.92,72.49,1927168,465343,0.0522,38.42
6135,318.6450344,13375527,21986,6239023,258003,281525,65378,350364761,2415637,13,21,34,60,0.70154,8.562,0.100441,4868,42.44,49.17,12.65,5.86,3.756,1.473,677899468,18.42,2.847,0.14705,45.308,49.54,27.97,94.86,35.14,45.29,73.54,4607159,386852,0.258,33.05
6136,541.5387741,11911549,63559,58773,151793,97995,46239,846873834,1255988,31,18,15,59,0.7242,7.295,0.104821,8723,42.54,44.14,11.408,4.29,4.061,1.513,838408704,40.81,2.5727,0.25451,35.983,41.47,27.76,104.62,36.54,47.15,64.02,6365748,497856,0.1485,37.21
6137,876.7834369,27191829,22755,13171376,179310,278880,188923,379503290,1719277,9,45,97,36,0.38795,9.764,0.080843,1943,43.8,54.65,16.27,4.84,2.699,1.465,811162942,43.4,2.3183,0.36765,41.514,61.69,25.85,104.06,41.02,48.47,77.99,9791965,522566,0.1093,47.75
6138,11.06457531,25587768,118627,1472761,406243,90701,181175,665231868,1611795,10,37,37,53,0.27819,8.834,0.063921,3279,43.14,44.27,8.254,1.93,1.691,1.427,522808817,18.34,2.6997,0.05425,41.855,27.89,18.51,93.93,34.4,43.65,75.96,3338409,309734,0.0867,39.38
6139,8.229440143,7130066,77551,8472639,429865,276654,111336,755329643,1709312,39,38,100,40,0.26874,7.768,0.099523,8158,43.52,56.44,13.093,4.11,2.074,1.54,875539214,22.18,2.4913,0.03489,37.377,65.28,22.25,114.71,38.96,44.46,75.69,8245279,619868,0.0484,39.58
6140,25.10069395,6395904,79656,885641,195047,323421,77485,73603755,3527625,23,47,12,37,0.50098,7.34,0.03138,4562,43.01,44.04,6.886,3.57,1.973,1.653,506831390,33.09,2.2403,0.321,40.227,52.33,30.57,104.89,42.5,46.11,69.64,3395956,297408,0.154,41.22
6141,340.7589248,33094558,109263,9245766,316841,76292,136481,567718288,2783021,37,12,78,70,0.47697,9.148,0.014902,6878,42.65,49.96,15.795,3.33,4.167,1.679,316830368,29.11,2.5594,0.32221,36.17,53.6,22.92,103.96,44.69,46.48,75.64,6486886,396609,0.3495,40.53
6142,239.3824146,30964537,21013,2983030,222891,146400,68030,391892221,3414792,44,23,60,72,0.55559,7.263,0.028712,8731,42.71,53.34,8.718,2.6,3.643,1.439,335977712,21.51,2.623,0.32367,43.548,39.55,37.4,98.15,41.18,46.86,69.22,8588092,522775,0.0667,37.54
6143,598.5518779,31865124,102818,6793582,191224,58454,164773,563804133,3136522,34,24,98,76,0.20764,9.82,0.048698,1931,42.97,58.94,7.96,5.03,0.889,1.598,325919906,35.04,2.4035,0.11473,44.427,40.53,35.55,113.63,34.99,44.52,71.4,12223006,684763,0.3869,41.25
6144,9.432074645,10753091,83981,7219054,366431,172656,80750,536553520,3107889,9,26,43,53,0.12305,8.475,0.011093,8490,43.55,50.9,5.162,4.91,1.932,1.456,704848432,31.19,2.4276,0.14331,39.743,57.52,34.52,102.09,32.45,45.03,64.6,7088498,468922,0.2698,31.78
6145,20.13641993,24518637,50989,6775638,401530,121321,97775,806979805,2907196,38,5,97,46,0.21198,8.535,0.017111,3930,43.61,46.12,2.025,2.45,2.803,1.582,506362839,32.16,2.8731,0.31646,44.059,78.2,19.22,103.77,33.12,48.56,73.14,4450683,235025,0.1368,38.46
6146,498.2721834,15167512,13885,4454405,353566,310450,87112,452385207,2556844,4,32,42,63,0.91759,8.098,0.019845,1341,43.1,57.93,9.378,2.27,1.517,1.431,268260947,20.24,2.3753,0.34533,38.518,71.12,45.11,103.01,41.63,48.12,72.97,4362455,849615,0.2819,31.85
6147,150.6745473,15011981,18460,9171652,204536,313726,130383,505039008,617350,48,5,98,75,0.54026,9.043,0.025419,9679,42.55,46.08,6.449,3.9,0.853,1.628,543660643,29.99,2.2597,0.26578,37.518,73.07,34.61,92.77,36.69,48.94,69.1,5065398,730661,0.1486,46.57
6148,18.85844701,16905884,60475,8168063,226034,58692,58878,167480367,1386798,1,42,54,76,0.16157,9.34,0.07979,9714,42.82,54.8,2.87,2.97,0.388,1.62,464002545,33.45,2.6977,0.02701,41.097,68.1,26.54,117.02,38.51,46.12,62.93,3706789,619086,0.2792,45.51
6149,384.1773553,2226689,92059,6380197,152372,67031,35340,238251161,2689510,26,23,72,44,0.94532,8.674,0.061929,2839,42.8,43.38,11.552,4.35,4.161,1.533,557903986,36.46,2.485,0.33375,44.561,76.2,27.65,107.21,34.14,48.32,62.66,10678123,813534,0.2033,38.78
6150,256.2925819,31408739,42268,9100390,20286,158595,39984,230308539,2179834,46,6,56,55,0.95053,9.747,0.014696,4562,42.77,43.87,0.795,4.97,3.761,1.643,708983723,14.03,2.5095,0.08539,40.765,38.86,40.59,115.26,42.13,44.18,64.95,8036432,466431,0.365,33.82
6151,580.3772196,38252185,83001,9264085,135610,180817,54094,383267362,2007236,11,44,82,34,0.74461,8.869,0.036831,4036,43.56,55.72,1.101,3,3.258,1.456,538763768,36.95,2.7902,0.23268,39.345,53.62,27.93,115.53,42.96,43.66,73.03,9130536,693500,0.0751,39.02
6152,378.7682253,30328332,72389,717696,182833,101127,51972,354251256,3250951,33,46,97,42,0.17151,7.352,0.108234,9544,42.72,49.58,8.515,4.99,3.803,1.493,263363830,39.43,2.6637,0.33981,43.493,33.89,23.37,114.9,36.32,44.18,72.05,8160492,325659,0.149,39.83
6153,838.2605752,13771969,114944,5485562,330559,271628,61608,303201240,3598976,27,6,100,53,0.78367,8.28,0.037764,2684,43.69,52.34,6.848,2.57,1.463,1.631,776716707,37.38,2.2821,0.25185,42.686,41.54,15.43,112.19,39.12,44.66,65.08,6746959,771680,0.3137,41.75
6154,7925.594027,15213186,7032,10113508,114818,197540,82073,121951151,2143636,12,3,49,48,0.97888,9.221,0.116311,4052,43.19,54.67,6.669,5.45,3.756,1.437,455121866,23.37,2.2758,0.31765,41.037,52.11,16.83,119.83,36.86,46.64,76.89,10918790,783655,0.3367,42.46
6155,137.7481991,14039702,73253,2634864,260460,338661,114476,224511094,2295004,11,26,30,49,0.33886,9.793,0.034523,9614,42.53,49.92,7.857,4.29,1.795,1.606,255560392,30.65,2.5355,0.38955,42.016,39.86,20.94,109.5,43.75,44.97,68.41,7978385,309460,0.1744,31.7
6156,187.3246036,14963681,48320,2658027,392233,200113,176469,543835818,2277231,25,9,20,50,0.59247,7.77,0.011436,6845,43.88,45.61,2.205,2.11,2.262,1.499,793968524,40.48,2.4128,0.15706,38.14,67.23,16.84,105.59,37.28,44.03,75.11,11485066,529752,0.3867,38.23
6157,477.9103275,15494078,42894,4228976,260418,71785,74620,105932984,985785,35,8,11,64,0.39661,7.976,0.104243,928,43,49.39,2.386,3.19,4.255,1.654,817790035,28.1,2.7901,0.29596,42.303,61.64,44.6,92.9,32.07,49.23,77.7,6846260,807456,0.0912,41.83
6158,326.0097403,35666566,107715,12919202,261057,74160,188367,604385961,380303,7,4,73,51,0.37536,8.66,0.04639,7397,43.99,52.99,13.85,2.08,1.47,1.428,720201908,28.35,2.6774,0.15143,36.98,49.16,43.67,111.67,41.02,44.2,65.09,2205754,837936,0.3751,47.49
6159,214.2669904,26612105,105998,8341598,311399,259693,104279,266114603,1596571,30,14,66,38,0.60476,8.019,0.127799,5899,43.82,57.87,10.419,5.2,3.252,1.544,532340136,21.91,2.4796,0.02848,42.549,46.24,39.05,119.81,42.97,47.07,66.73,6165413,469000,0.253,43.17
6160,951.4089935,30775870,54374,10826989,130394,152629,82597,405182315,3269613,31,36,45,44,0.85755,9.226,0.083827,2357,43.71,50.65,7.916,2.86,2.001,1.577,674958186,15.22,2.3006,0.06117,43.268,41.11,35.84,103.38,35.39,44.8,72.53,8835659,749930,0.2122,38.52
6161,459.8481447,33122979,15850,3619751,192217,324166,83125,669938005,3387173,47,11,99,38,0.41924,9.673,0.119503,2156,43.24,51.65,10.819,5.83,0.851,1.647,768627526,28.07,2.2623,0.34912,40.239,52.25,35.85,119.13,39.77,46.56,78.23,4674533,304569,0.1115,33.3
6162,562.0723905,8364480,98033,6003411,113375,205806,133857,325512892,1740084,3,41,84,59,0.39421,8.366,0.090139,8735,43.76,55.91,6.361,3.6,2.695,1.595,853148995,21.95,2.4328,0.16992,40.49,30.72,14.11,114.88,43.82,48.57,73.98,10022066,812052,0.2735,31.32
6163,97.51648695,32714709,122414,1572018,408742,246794,23738,88545071,3387801,23,12,42,37,0.3978,8.94,0.015582,5665,43.09,56.89,4.219,3.26,2.257,1.541,557105503,42.29,2.2359,0.07231,43.864,62.58,19.83,96.56,42.17,43.61,67.48,5927553,805998,0.2784,46.54
6164,28.86022468,20367341,37389,1155252,298466,47440,174597,141645138,2176635,35,48,87,77,0.71042,9.591,0.025566,6361,43.5,49.75,15.757,3.34,2.442,1.447,715547929,24.51,2.3075,0.12459,36.045,29.46,12.34,94.8,45.02,43.08,70.73,1454533,433324,0.1987,42.62
6165,17.33572685,5548417,58577,4550777,79347,108652,144590,92669915,366593,7,14,36,74,0.06192,9.527,0.051646,9257,42.54,58.81,10.355,3.15,1.312,1.578,829690370,27.5,2.3645,0.13538,41.403,56.14,30.19,108.99,35.68,46.59,62.94,12187794,865072,0.1369,34
6166,80.46612484,30075442,19193,6504713,297171,61776,164978,147760261,721632,46,13,74,45,0.68881,8.118,0.039424,5529,43.78,56.69,11.214,3.78,2.855,1.483,473938523,41.48,2.6456,0.05361,44.986,60.75,36.38,97.24,35.25,47.32,63.84,3758533,432520,0.2261,47.66
6167,66.90456431,7094352,30834,9966724,217240,301694,29592,207815658,2378434,49,49,89,49,0.6901,9.409,0.03385,2061,43.47,43.06,12.828,4.83,2.659,1.572,638685725,32.11,2.507,0.15281,37.371,71.46,33.19,108.34,36.41,44.07,75.36,10100288,285556,0.1832,31.81
6168,20.97648525,2971232,36803,8878901,39081,321427,161440,339499761,1964843,2,6,57,75,0.25694,8.179,0.043557,2402,42.89,49.57,0.455,4.38,3.53,1.598,385816392,16.78,2.2436,0.28995,42.753,69.56,28.96,95.77,43.47,47.06,64.21,2376757,512384,0.3573,37.72
6169,2426.075948,9582771,5164,9277151,152698,226879,49861,333272418,1710372,1,25,11,70,0.66137,7.977,0.126143,8405,43.87,48.73,2.598,4.96,0.782,1.578,678754399,23.61,2.7292,0.23266,44.901,29.62,37.57,95.25,45.42,44.71,64.63,9484589,725507,0.3791,47.9
6170,380.4316042,20784478,37089,4607966,239007,200400,174678,683426663,2319485,36,36,36,51,0.6197,9.024,0.012324,7152,43.07,57.5,11.583,3.34,2.078,1.647,512654736,14.7,2.4977,0.17111,39.037,24.57,19.42,110.07,35.9,46.5,75.32,11135420,736435,0.3416,46.47
6171,74.3747175,20259692,61552,7075619,354828,66188,46238,365789325,697531,24,33,74,54,0.39433,7.8,0.085373,4025,42.94,44.88,14.128,2.04,3.562,1.429,417476022,20.31,2.343,0.01393,39.211,66.54,40.45,115.67,35.54,46.39,74.92,6513796,661776,0.3632,40.46
6172,522.3654349,14833896,53378,7886507,199629,174050,156629,399318524,3469317,28,34,53,70,0.44072,8.382,0.063876,10011,43.06,59.38,9.929,4.07,2.782,1.535,522246612,15.65,2.3871,0.40294,45.277,74.03,38.97,106,40.99,45.77,76.45,4553256,646868,0.2108,42.79
6173,193.1401171,32403938,81000,2362301,201028,297425,83538,171113841,1814107,45,50,58,57,0.33654,8.155,0.038734,3139,42.42,47.23,6.462,3.26,3.96,1.53,684588005,22.97,2.5553,0.40042,40.207,61.72,42.23,91.91,34.46,48.74,71.77,1378786,782424,0.2117,33.83
